ymd,time,gp,cellA,bioA,cellV,bioV,ocV
YYYYMMDD,HHMMSS,hour,cells*m-2,uL*m-2,cells*L-1,uL*L-1,mg*L-1
19980723,223000,28.00000,10.47823,5.3019863E-05,0.5239117,2.6509931E-06,8.2602777E-02
19980723,233000,28.00000,10.47823,5.3019863E-05,0.5239117,2.6509931E-06,8.2602777E-02
19980724,003000,28.00000,10.47823,5.3019863E-05,0.5239117,2.6509931E-06,8.2602777E-02
19980724,013000,29.00000,10.66855,5.3982862E-05,0.5334275,2.6991431E-06,8.2602821E-02
19980724,023000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,033000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,043000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,053000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,063000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,073000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,083000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,093000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,103000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,113000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,123000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,133000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,143000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,153000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,163000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,173000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,183000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,193000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,203000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,213000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,223000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980724,233000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,003000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,013000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,023000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,033000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,043000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,053000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,063000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,073000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,083000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,093000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,103000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,113000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,123000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,133000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,143000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,153000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,163000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,173000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,183000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,193000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,203000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,213000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,223000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980725,233000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,003000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,013000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,023000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,033000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,043000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,053000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,063000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,073000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,083000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,093000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,103000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,113000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,123000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,133000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,143000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,153000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,163000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,173000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,183000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,193000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,203000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,213000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,223000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980726,233000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,003000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,013000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,023000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,033000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,043000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,053000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,063000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,073000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,083000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,093000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,103000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,113000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,123000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,133000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,143000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,153000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,163000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,173000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,183000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,193000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,203000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,213000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,223000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980727,233000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,003000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,013000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,023000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,033000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,043000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,053000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,063000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,073000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,083000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,093000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,103000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,113000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,123000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,133000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,143000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,153000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,163000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,173000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,183000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,193000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,203000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,213000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,223000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980728,233000,30.00000,10.86232,5.4963348E-05,0.5431161,2.7481674E-06,8.2602873E-02
19980729,003000,31.00000,11.05961,5.5961646E-05,0.5529807,2.7980823E-06,8.2602926E-02
19980729,013000,32.00000,11.26049,5.6978079E-05,0.5630245,2.8489039E-06,8.2602985E-02
19980729,023000,33.00000,11.46501,5.8012967E-05,0.5732507,2.9006485E-06,8.2603037E-02
19980729,033000,34.00000,11.67325,5.9066657E-05,0.5836626,2.9533328E-06,8.2603090E-02
19980729,043000,35.00000,11.88527,6.0139482E-05,0.5942637,3.0069741E-06,8.2603149E-02
19980729,053000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,063000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,073000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,083000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,093000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,103000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,113000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,123000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,133000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,143000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,153000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,163000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,173000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,183000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,193000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,203000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,213000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,223000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980729,233000,36.00000,12.10114,6.1231796E-05,0.6050572,3.0615897E-06,8.2603201E-02
19980730,003000,37.00000,12.32094,6.2343948E-05,0.6160469,3.1171971E-06,8.2603261E-02
19980730,013000,38.00000,12.54472,6.3476298E-05,0.6272361,3.1738148E-06,8.2603320E-02
19980730,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,123000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,133000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,143000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,153000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,163000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,173000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,183000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,193000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,203000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,213000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,223000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980730,233000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,003000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,013000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,123000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,133000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,143000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,153000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,163000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,173000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,183000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,193000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,203000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,213000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,223000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980731,233000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,003000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,013000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,123000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,133000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,143000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,153000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,163000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,173000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,183000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,193000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,203000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,213000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,223000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980801,233000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,003000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,013000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,123000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,133000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,143000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,153000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,163000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,173000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,183000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,193000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,203000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,213000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,223000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980802,233000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,003000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,013000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,123000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,133000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,143000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,153000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,163000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,173000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,183000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,193000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,203000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,213000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,223000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980803,233000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,003000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,013000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,023000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,033000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,043000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,053000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,063000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,073000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,083000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,093000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,103000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
19980804,113000,39.00000,12.77257,6.4629217E-05,0.6386286,3.2314606E-06,8.2603380E-02
