ymd,time,gp,cellA,bioA,cellV,bioV,ocV
YYYYMMDD,HHMMSS,hour,cells*m-2,uL*m-2,cells*L-1,uL*L-1,mg*L-1
19980706,073000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,083000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,093000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,103000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,113000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,123000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,133000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,143000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,153000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,163000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,173000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,183000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,193000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,203000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,213000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,223000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980706,233000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,003000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,013000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,023000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
19980707,033000,12.00000,7.856178,3.9752260E-05,0.3928089,1.9876131E-06,8.2602076E-02
