YMD,time,swe,sst,ssrd,gsnwl
,,kg m-2,K,W m-2,kg m-2 s-1
20040101,003000,999.995361328125,255.5897979736328,0.0,0.0
20040101,013000,999.9925537109375,254.02212524414062,0.0,0.0
20040101,023000,999.9902954101562,252.76611328125,0.0,0.0
20040101,033000,999.988037109375,251.67120361328125,0.0,0.0
20040101,043000,999.986572265625,251.0255126953125,0.0,0.0
20040101,053000,999.9854125976562,250.64675903320312,0.0,0.0
20040101,063000,999.9844360351562,250.45663452148438,0.0,0.0
20040101,073000,999.9835815429688,250.36131286621094,0.0,0.0
20040101,083000,999.9827880859375,250.33038330078125,0.0,0.0
20040101,093000,999.9827270507812,250.0489044189453,0.0,0.0
20040101,103000,999.9830322265625,249.8219757080078,0.0,0.0
20040101,113000,999.9834594726562,249.62643432617188,0.0,0.0
20040101,123000,999.9837646484375,249.63775634765625,0.0,0.0
20040101,133000,999.9844970703125,249.60621643066406,0.0,0.0
20040101,143000,999.9856567382812,249.5374298095703,0.0,0.0
20040101,153000,999.9873046875,249.38571166992188,0.0,0.0
20040101,163000,999.9892578125,249.3339080810547,0.0,0.0
20040101,173000,999.9915161132812,249.3511199951172,0.0,0.0
20040101,183000,999.9940185546875,249.43727111816406,0.0,0.0
20040101,193000,999.996826171875,249.63436889648438,0.0,0.0
20040101,203000,999.9999389648438,249.90916442871094,0.0,0.0
20040101,213000,1000.0,250.2769012451172,0.0,0.0
20040101,223000,1000.0,250.3878631591797,0.0,0.0
20040101,233000,1000.0,250.33428955078125,0.0,0.0
20040102,003000,1000.0,250.44253540039062,0.0,0.0
20040102,013000,1000.0,250.60743713378906,0.0,0.0
20040102,023000,1000.0,250.80690002441406,0.0,0.0
20040102,033000,999.9994506835938,251.31155395507812,0.0,0.0
20040102,043000,999.9985961914062,251.7457733154297,0.0,0.0
20040102,053000,999.9974365234375,252.13909912109375,0.0,0.0
20040102,063000,999.9935302734375,252.96766662597656,0.0,0.0
20040102,073000,999.9882202148438,253.48867797851562,0.0,0.0
20040102,083000,999.9819946289062,253.83670043945312,0.0,0.0
20040102,093000,999.9733276367188,254.29100036621094,0.0,0.0
20040102,103000,999.9647216796875,254.62246704101562,0.0,0.0
20040102,113000,999.956298828125,254.89527893066406,0.0,0.0
20040102,123000,1000.0,255.31597900390625,0.0,0.00017638198914937675
20040102,133000,1000.0,255.69517517089844,0.0,0.00017638198914937675
20040102,143000,1000.0,256.05499267578125,0.0,0.00017638198914937675
20040102,153000,1000.0,256.5706787109375,0.0,8.751080167712644e-05
20040102,163000,1000.0,256.8548583984375,0.0,8.751080167712644e-05
20040102,173000,1000.0,257.0322265625,0.0,8.751080167712644e-05
20040102,183000,1000.0,257.2514343261719,0.0,5.423119364422746e-05
20040102,193000,1000.0,257.43658447265625,0.0,5.423119364422746e-05
20040102,203000,1000.0,257.60260009765625,0.0,5.423119364422746e-05
20040102,213000,999.9893798828125,257.7361145019531,0.0,0.0
20040102,223000,999.978759765625,257.6844787597656,0.0,0.0
20040102,233000,999.9683837890625,257.54388427734375,0.0,0.0
20040103,003000,999.957275390625,257.476806640625,0.0,0.0
20040103,013000,999.9466552734375,257.63958740234375,0.0,0.0
20040103,023000,999.9359741210938,257.91278076171875,0.0,0.0
20040103,033000,999.9247436523438,258.2625732421875,0.0,0.0
20040103,043000,999.91357421875,258.59576416015625,0.0,0.0
20040103,053000,999.9024658203125,258.9225769042969,0.0,0.0
20040103,063000,999.8912963867188,259.25531005859375,0.0,0.0
20040103,073000,999.8798828125,259.4873046875,0.0,0.0
20040103,083000,999.8684692382812,259.67071533203125,0.0,0.0
20040103,093000,999.85888671875,259.68328857421875,0.0,0.0
20040103,103000,999.850341796875,259.61688232421875,0.0,0.0
20040103,113000,999.843017578125,259.5067138671875,0.0,0.0
20040103,123000,999.8380737304688,259.2249450683594,0.0,0.0
20040103,133000,999.8334350585938,258.9211730957031,0.0,0.0
20040103,143000,999.8289794921875,258.60162353515625,0.0,0.0
20040103,153000,999.826416015625,258.00274658203125,0.0,0.0
