ymd,time,swe,sst,ssrd,gsnwl
YYYYMMDD,HHMMSS,kg m-2,K,W m-2,kg m-2 s-1
20150101,003000,1959.638671875,270.96026611328125,65.13367462158203,4.112521310162265e-07
20150101,013000,1959.657470703125,269.5741271972656,10.612655639648438,4.112521310162265e-07
20150101,023000,1959.6773681640625,268.3829345703125,0.0,4.112521310162265e-07
20150101,033000,1959.697265625,267.0288391113281,0.0,4.7122961177592515e-07
20150101,043000,1959.718017578125,266.0999450683594,0.0,4.7122961177592515e-07
20150101,053000,1959.7396240234375,265.4437561035156,0.0,4.7122961177592515e-07
20150101,063000,1959.761962890625,265.3221435546875,11.641168594360352,5.170969075152243e-07
20150101,073000,1959.7833251953125,265.75018310546875,77.4220199584961,5.170969075152243e-07
20150101,083000,1959.8028564453125,266.6203308105469,163.22061157226562,5.170969075152243e-07
20150101,093000,1959.81298828125,268.7952880859375,290.76171875,8.434535629930906e-07
20150101,103000,1959.80859375,270.53558349609375,402.2404479980469,8.434535629930906e-07
20150101,113000,1959.7930908203125,272.3580017089844,510.040283203125,8.434535629930906e-07
20150101,123000,1959.5196533203125,273.1499938964844,641.7813110351562,4.246501248417189e-06
20150101,133000,1958.028564453125,273.1499938964844,725.4854125976562,4.246501248417189e-06
20150101,143000,1956.2994384765625,273.1499938964844,784.8369750976562,4.246501248417189e-06
20150101,153000,1954.5941162109375,273.1499938964844,807.8624267578125,0.0
20150101,163000,1952.867919921875,273.1499938964844,808.2913818359375,0.0
20150101,173000,1951.205322265625,273.1499938964844,778.4661254882812,0.0
20150101,183000,1949.9735107421875,273.1499938964844,681.814697265625,0.0
20150101,193000,1948.951416015625,273.1499938964844,603.8982543945312,0.0
20150101,203000,1948.1954345703125,273.1499938964844,508.3123779296875,0.0
20150101,213000,1947.9930419921875,273.1499938964844,353.7350769042969,0.0
20150101,223000,1947.9842529296875,272.9356384277344,256.2787780761719,0.0
20150101,233000,1947.9847412109375,272.1532897949219,162.03530883789062,0.0
20150102,003000,1947.99462890625,270.2791748046875,64.46478271484375,0.0
20150102,013000,1948.018310546875,268.4360656738281,9.996047973632812,3.3477365377621027e-06
20150102,023000,1948.0423583984375,267.0242919921875,0.0,3.3477365377621027e-06
20150102,033000,1948.072265625,266.2647399902344,0.0,5.0359049055259675e-06
20150102,043000,1948.1024169921875,265.6723327636719,0.0,5.0359049055259675e-06
20150102,053000,1948.1365966796875,265.608642578125,0.0,5.0359049055259675e-06
20150102,063000,1948.2008056640625,266.6729431152344,9.03989028930664,1.3043558283243328e-05
20150102,073000,1948.261474609375,267.6860046386719,63.122257232666016,1.3043558283243328e-05
20150102,083000,1948.316162109375,268.5483093261719,134.22962951660156,1.3043558283243328e-05
20150102,093000,1948.3389892578125,269.4455261230469,275.29681396484375,7.387414825643646e-06
20150102,103000,1948.3502197265625,270.5108642578125,381.3626403808594,7.387414825643646e-06
20150102,113000,1948.3470458984375,271.5635681152344,483.92840576171875,7.387414825643646e-06
20150102,123000,1948.3741455078125,273.1311950683594,633.6627807617188,1.6103815141832456e-05
20150102,133000,1947.576416015625,273.1499938964844,716.500732421875,1.6103815141832456e-05
20150102,143000,1946.1287841796875,273.1499938964844,775.2371826171875,0.0
20150102,153000,1944.4075927734375,273.1499938964844,821.23974609375,0.0
20150102,163000,1942.6373291015625,273.1499938964844,821.6724853515625,0.0
20150102,173000,1940.8955078125,273.1499938964844,791.2915649414062,0.0
20150102,183000,1939.3720703125,273.1499938964844,661.1703491210938,0.0
20150102,193000,1938.0137939453125,273.1499938964844,585.4465942382812,0.0
20150102,203000,1936.8677978515625,273.1499938964844,492.5512390136719,0.0
20150102,213000,1936.138916015625,273.1499938964844,321.40765380859375,0.0
20150102,223000,1935.672607421875,273.1499938964844,232.52674865722656,0.0
20150102,233000,1935.4638671875,273.1499938964844,146.5755157470703,0.0
20150103,003000,1935.4544677734375,273.0869140625,46.6706428527832,0.0
20150103,013000,1935.4486083984375,272.78900146484375,6.888333797454834,0.0
20150103,023000,1935.449951171875,272.47552490234375,0.0,1.9486626570142107e-06
20150103,033000,1935.4559326171875,272.0985412597656,0.0,2.5101708160946146e-06
20150103,043000,1935.4613037109375,271.7951354980469,0.0,2.5101708160946146e-06
20150103,053000,1935.465576171875,271.5163879394531,0.0,2.5101708160946146e-06
20150103,063000,1935.4659423828125,271.2031555175781,8.1727294921875,1.2860464266850613e-06
20150103,073000,1935.4615478515625,271.1788024902344,60.472496032714844,1.2860464266850613e-06
20150103,083000,1935.44970703125,271.32958984375,129.84402465820312,1.2860464266850613e-06
20150103,093000,1935.427978515625,271.671875,277.9932556152344,1.8611584664540715e-06
20150103,103000,1935.3919677734375,272.2784118652344,385.6719970703125,1.8611584664540715e-06
20150103,113000,1935.351806640625,273.149658203125,489.7976379394531,1.8611584664540715e-06
20150103,123000,1934.36328125,273.1499938964844,658.4402465820312,1.4004365311848233e-06
20150103,133000,1932.9130859375,273.1499938964844,744.73681640625,0.0
20150103,143000,1931.10986328125,273.1499938964844,805.9244384765625,0.0
20150103,153000,1928.7724609375,273.1499938964844,868.7128295898438,0.0
20150103,163000,1926.37939453125,273.1499938964844,869.1670532226562,0.0
20150103,173000,1924.0386962890625,273.1499938964844,836.958984375,0.0
20150103,183000,1921.9866943359375,273.1499938964844,739.11083984375,0.0
20150103,193000,1920.22705078125,273.1499938964844,654.2579956054688,0.0
20150103,203000,1918.8289794921875,273.1499938964844,550.1640625,0.0
20150103,213000,1918.1522216796875,273.1499938964844,343.1846008300781,0.0
20150103,223000,1917.7900390625,273.1499938964844,247.8956298828125,0.0
20150103,233000,1917.730712890625,273.1499938964844,155.7471160888672,0.0
20150104,003000,1917.747314453125,272.16558837890625,60.3555793762207,0.0
20150104,013000,1917.76904296875,271.1499938964844,8.404211044311523,0.0
20150104,023000,1917.7935791015625,270.48272705078125,0.0,0.0
20150104,033000,1917.821044921875,270.2723693847656,0.0,6.23497555807262e-07
20150104,043000,1917.8482666015625,270.0964050292969,0.0,6.23497555807262e-07
20150104,053000,1917.87451171875,269.90582275390625,0.0,6.23497555807262e-07
20150104,063000,1917.89697265625,270.0954895019531,6.952950954437256,1.24334576412366e-06
20150104,073000,1917.9140625,270.36053466796875,55.14518356323242,1.24334576412366e-06
20150104,083000,1917.9232177734375,270.70947265625,119.68553924560547,1.24334576412366e-06
20150104,093000,1917.911865234375,271.6128845214844,221.30604553222656,2.44876105170988e-06
20150104,103000,1917.8853759765625,272.39508056640625,307.5270690917969,2.44876105170988e-06
20150104,113000,1917.8582763671875,273.1495666503906,390.90325927734375,2.44876105170988e-06
20150104,123000,1916.75830078125,273.1499938964844,566.9995727539062,5.79290008317912e-06
20150104,133000,1915.26318359375,273.1499938964844,641.51708984375,5.79290008317912e-06
20150104,143000,1913.4813232421875,273.1499938964844,694.3519897460938,5.79290008317912e-06
20150104,153000,1911.535400390625,273.1499938964844,770.0086059570312,0.0
20150104,163000,1909.5263671875,273.1499938964844,770.4081420898438,0.0
20150104,173000,1907.550048828125,273.1499938964844,741.7918701171875,0.0
20150104,183000,1905.92724609375,273.1499938964844,614.1342163085938,0.0
20150104,193000,1904.5233154296875,273.1499938964844,543.4471435546875,0.0
20150104,203000,1903.390380859375,273.1499938964844,456.7318115234375,0.0
20150104,213000,1902.781494140625,273.1499938964844,279.8398132324219,0.0
20150104,223000,1902.431640625,273.1499938964844,201.7976837158203,0.0
20150104,233000,1902.3326416015625,273.1499938964844,126.32723236083984,0.0
20150105,003000,1902.3292236328125,272.9524841308594,29.839508056640625,0.0
20150105,013000,1902.330078125,272.68377685546875,3.8760643005371094,0.0
20150105,023000,1902.333984375,272.5565185546875,0.0,0.0
20150105,033000,1902.3865966796875,272.47369384765625,0.0,1.2334178791206796e-05
20150105,043000,1902.43896484375,272.3505554199219,0.0,1.2334178791206796e-05
