ymd,time,swe,sst,ssrd,gsnwl
YYYYMMDD,HHMMSS,kg m-2,K,W m-2,kg m-2 s-1
20020101,003000,1000.0,252.61236572265625,0.0,3.594847294152714e-05
20020101,013000,1000.0,252.87242126464844,0.0,3.594847294152714e-05
20020101,023000,1000.0,253.09642028808594,2.177786111831665,3.594847294152714e-05
20020101,033000,1000.0,253.54632568359375,23.433320999145508,2.9393948352662846e-05
20020101,043000,1000.0,254.04598999023438,36.84873580932617,2.9393948352662846e-05
20020101,053000,1000.0,254.548828125,44.59876251220703,2.9393948352662846e-05
20020101,063000,1000.0,255.16903686523438,53.043155670166016,1.7154885426862165e-05
20020101,073000,1000.0,255.6165313720703,47.59261703491211,1.7154885426862165e-05
20020101,083000,1000.0,255.9370574951172,35.27421569824219,1.7154885426862165e-05
20020101,093000,1000.0,256.17156982421875,12.78459644317627,4.736845767183695e-06
20020101,103000,1000.0,256.2461242675781,0.583661675453186,4.736845767183695e-06
20020101,113000,1000.0,256.2891540527344,0.0,4.736845767183695e-06
20020101,123000,1000.0,256.3504638671875,0.0,4.052029908052646e-06
20020101,133000,1000.0,256.4457092285156,0.0,4.052029908052646e-06
20020101,143000,1000.0,256.55792236328125,0.0,4.052029908052646e-06
20020101,153000,1000.0,256.6990051269531,0.0,0.0
20020101,163000,1000.0,256.8100891113281,0.0,0.0
20020101,173000,1000.0,256.9037170410156,0.0,0.0
20020101,183000,1000.0,256.9790344238281,0.0,4.162071491009556e-06
20020101,193000,1000.0,257.0444641113281,0.0,4.162071491009556e-06
20020101,203000,1000.0,257.1032409667969,0.0,4.162071491009556e-06
20020101,213000,1000.0,257.0954284667969,0.0,0.0
20020101,223000,1000.0,257.106689453125,0.0,0.0
20020101,233000,1000.0,257.1269836425781,0.0,0.0
20020102,003000,1000.0,257.0885009765625,0.0,0.0
20020102,013000,1000.0,257.010009765625,0.0,0.0
20020102,023000,1000.0,256.92401123046875,3.3600692749023438,0.0
20020102,033000,1000.0,257.0555419921875,64.70795440673828,0.0
20020102,043000,1000.0,257.5965270996094,101.46417236328125,0.0
20020102,053000,1000.0,258.28167724609375,122.69905090332031,0.0
20020102,063000,1000.0,258.62823486328125,183.36964416503906,0.0
20020102,073000,1000.0,258.7926940917969,164.60653686523438,0.0
20020102,083000,1000.0,258.6833801269531,122.19720458984375,0.0
20020102,093000,1000.0,257.4460754394531,37.89614486694336,0.0
20020102,103000,1000.0,256.26141357421875,1.8288123607635498,0.0
20020102,113000,1000.0,255.37899780273438,0.0,0.0
20020102,123000,1000.0,253.9868621826172,0.0,0.0
20020102,133000,1000.0,252.9525146484375,0.0,0.0
20020102,143000,1000.0,252.14871215820312,0.0,0.0
20020102,153000,1000.0,250.87059020996094,0.0,0.0
20020102,163000,1000.0,249.86500549316406,0.0,0.0
20020102,173000,1000.0,249.0374755859375,0.0,0.0
20020102,183000,1000.0,247.98617553710938,0.0,0.0
20020102,193000,1000.0,247.0934600830078,0.0,0.0
20020102,203000,1000.0,246.30430603027344,0.0,0.0
20020102,213000,1000.0,245.61671447753906,0.0,0.0
20020102,223000,1000.0,245.09539794921875,0.0,0.0
20020102,233000,1000.0,244.69761657714844,0.0,0.0
20020103,003000,1000.0,244.35476684570312,0.0,0.0
20020103,013000,1000.0,244.0807342529297,0.0,0.0
20020103,023000,1000.0,243.96527099609375,12.283285140991211,0.0
20020103,033000,1000.0,245.4762725830078,125.23938751220703,0.0
20020103,043000,1000.0,247.1540985107422,195.77944946289062,0.0
20020103,053000,1000.0,248.82997131347656,236.5338592529297,0.0
20020103,063000,1000.0,250.64476013183594,261.9166259765625,0.0
20020103,073000,1000.0,251.73719787597656,235.23831176757812,0.0
20020103,083000,1000.0,252.03102111816406,174.93292236328125,0.0
20020103,093000,1000.0,250.94631958007812,54.285316467285156,0.0
20020103,103000,1000.0,249.69192504882812,2.769623041152954,0.0
20020103,113000,1000.0,248.82188415527344,0.0,0.0
20020103,123000,1000.0,248.06700134277344,0.0,0.0
20020103,133000,1000.0,247.54409790039062,0.0,0.0
20020103,143000,1000.0,247.1729736328125,0.0,0.0
